Date,Outcomes,Predominant function of establishment,Establishment,Adjudicator,Sex,Age group,Ethnicity,Religion,Offence,Detailed offence,Count
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,30 - 39,e White,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Drug related offence,5
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,40 - 49,e White,g Other religious groups,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,60 - 69,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Kirklevington Grange,Governor,M,60 - 69,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,g Other religious groups,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,d Other ethnic group,e Buddhist,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,a Christian,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,e Buddhist,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Is disrespectful,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,i No religion,Other offences, Endangers health/safety of any person,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,40 - 49,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,40 - 49,e White,a Christian,Violence,Commits any assault,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,40 - 49,e White,g Other religious groups,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,40 - 49,e White,g Other religious groups,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,b Black/ African/ Caribbean/ Black British,g Other religious groups,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,b Black/ African/ Caribbean/ Black British,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,c Mixed/ Multiple ethnic groups,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,c Mixed/ Multiple ethnic groups,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,50 - 59,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,60 - 69,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,60 - 69,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,60 - 69,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,70 and over,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,70 and over,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Leyhill,Governor,M,70 and over,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Leyhill,Governor,M,70 and over,f Not known,f Jewish,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),North Sea Camp,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),North Sea Camp,Governor,M,40 - 49,e White,a Christian,Violence,Commits any assault,1
Q1,Proved,Category D (Open),North Sea Camp,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),North Sea Camp,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Drug related offence,3
Q1,Proved,Category D (Open),North Sea Camp,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),North Sea Camp,Governor,M,50 - 59,c Mixed/ Multiple ethnic groups,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,3
Q1,Proved,Category D (Open),North Sea Camp,Governor,M,60 - 69,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,21 - 24,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Prescoed,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Prescoed,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Prescoed,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,40 - 49,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Prescoed,Governor,M,40 - 49,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Prescoed,Governor,M,40 - 49,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,50 - 59,e White,i No religion,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Prescoed,Governor,M,50 - 59,e White,i No religion,Violence,Assault on a prisoner,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,21 - 24,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,4
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,21 - 24,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,21 - 24,d Other ethnic group,b Muslim,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,21 - 24,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,a Asian or Asian British,a Christian,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,2
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Unauthorised transactions,Possession of unauthorised articles,8
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,4
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,30 - 39,a Asian or Asian British,b Muslim,Disobedience/disrespect,Fails to comply with temporary release conditions,2
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,6
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Fails to comply with temporary release conditions,1
Q1,Proved,Category D (Open),Standford Hill (Sheppey cluster),Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
